,0,1,2,3,4
teorprincipal,teor,principal,16.8203125,16,14
teorperder,teor,perder,24.0,2,2
teorbom,teor,bom,39.28188508749008,36,26
teorcorporal,teor,corporal,36.0,5,4
teormagro,teor,magro,29.0,2,2
teorterço,teor,terço,30.0,2,2
teorsuplementar,teor,suplementar,30.0,4,4
teorbalança,teor,balança,35.0,2,2
proteínadieta,proteína,dieta,32.2235822685086,74,50
proteínavolumoso,proteína,volumoso,10.822625249624252,33,28
proteínaconcentrar,proteína,concentrar,2.962796291336417,46,32
proteínabasar,proteína,basar,8.0,4,4
proteínaseco,proteína,seco,22.541618211893365,47,34
proteínagordo,proteína,gordo,8.0,3,2
proteínarisco,proteína,risco,12.75,4,4
proteínapasto,proteína,pasto,7.734375,8,8
proteínapiquete,proteína,piquete,6.390625,8,8
proteínamaternidade,proteína,maternidade,14.0,2,2
proteínalimpo,proteína,limpo,16.75,4,4
proteínainstalação,proteína,instalação,17.0,2,2
proteínaprincipal,proteína,principal,1.6710205078125,18,16
proteínaperder,proteína,perder,7.47265625,12,12
proteínabom,proteína,bom,16.752827849180797,74,56
proteínacorporal,proteína,corporal,11.779296875,17,12
proteínamagro,proteína,magro,28.0,2,2
proteínaterço,proteína,terço,40.25,4,4
proteínasuplementar,proteína,suplementar,24.5,4,4
proteínabalança,proteína,balança,34.0,2,2
dietavolumoso,dieta,volumoso,6.348892683163285,55,32
dietaconcentrar,dieta,concentrar,4.797610320150852,62,30
dietabasar,dieta,basar,1.046875,8,8
dietaseco,dieta,seco,2.8281736970384372,63,42
dietagordo,dieta,gordo,7.75,7,4
dietarisco,dieta,risco,8.0,4,4
dietapasto,dieta,pasto,3.3125,8,6
dietapiquete,dieta,piquete,20.06304931640625,18,16
dietamaternidade,dieta,maternidade,2.6875,10,6
dietalimpo,dieta,limpo,9.1875,6,6
dietainstalação,dieta,instalação,16.0,2,2
dietaprincipal,dieta,principal,11.9140625,10,10
dietaperder,dieta,perder,23.6329345703125,28,16
dietabom,dieta,bom,10.406237106770066,94,52
dietacorporal,dieta,corporal,3.046860083937645,41,28
dietamagro,dieta,magro,11.25,4,4
dietaterço,dieta,terço,29.96875,8,8
dietasuplementar,dieta,suplementar,14.125,6,6
dietabalança,dieta,balança,33.0,2,2
volumosoconcentrar,volumoso,concentrar,1.0002290299162269,63,34
volumosobasar,volumoso,basar,3.0,3,2
volumososeco,volumoso,seco,19.607712745666504,32,22
volumosogordo,volumoso,gordo,6.0,4,2
volumosorisco,volumoso,risco,7.0,3,2
volumosopasto,volumoso,pasto,5.500011444091797,25,22
volumosopiquete,volumoso,piquete,9.3125,7,6
volumosomaternidade,volumoso,maternidade,12.0,3,2
volumosolimpo,volumoso,limpo,5.0,5,4
volumosoinstalação,volumoso,instalação,8.938064575195312,23,18
volumosoprincipal,volumoso,principal,15.672958374023438,21,18
volumosoperder,volumoso,perder,19.75,7,4
volumosobom,volumoso,bom,13.312889519723278,79,58
volumosocorporal,volumoso,corporal,8.0205078125,14,12
volumosomagro,volumoso,magro,5.0,3,2
volumosoterço,volumoso,terço,4.0,3,2
volumososuplementar,volumoso,suplementar,1.0,9,8
volumosobalança,volumoso,balança,1.0,5,4
concentrarbasar,concentrar,basar,3.125,8,6
concentrarseco,concentrar,seco,15.957550048828125,31,18
concentrargordo,concentrar,gordo,5.0,3,2
concentrarrisco,concentrar,risco,6.0,2,2
concentrarpasto,concentrar,pasto,10.081329345703125,24,18
concentrarpiquete,concentrar,piquete,23.892578125,12,12
concentrarmaternidade,concentrar,maternidade,11.0,2,2
concentrarlimpo,concentrar,limpo,3.34375,10,10
concentrarinstalação,concentrar,instalação,7.26171875,18,10
concentrarprincipal,concentrar,principal,9.580078125,18,14
concentrarperder,concentrar,perder,10.15625,10,8
concentrarbom,concentrar,bom,15.273911415708426,66,40
concentrarcorporal,concentrar,corporal,6.97314453125,15,14
concentrarmagro,concentrar,magro,25.0,2,2
concentrarterço,concentrar,terço,26.0,2,2
concentrarsuplementar,concentrar,suplementar,1.30859375,10,10
concentrarbalança,concentrar,balança,31.0,2,2
basarseco,basar,seco,1.0,7,6
basargordo,basar,gordo,3.0,3,2
basarrisco,basar,risco,4.0,2,2
basarpasto,basar,pasto,7.0,2,2
basarpiquete,basar,piquete,8.0,2,2
basarmaternidade,basar,maternidade,9.0,2,2
basarlimpo,basar,limpo,11.0,2,2
basarinstalação,basar,instalação,12.0,2,2
basarprincipal,basar,principal,13.0,2,2
basarperder,basar,perder,18.0,2,2
basarbom,basar,bom,20.0,2,2
basarcorporal,basar,corporal,21.0,3,2
basarmagro,basar,magro,23.0,2,2
basarterço,basar,terço,24.0,2,2
basarsuplementar,basar,suplementar,27.0,2,2
basarbalança,basar,balança,29.0,2,2
secogordo,seco,gordo,2.0,4,2
secorisco,seco,risco,2.625,7,6
secopasto,seco,pasto,18.08642578125,17,14
secopiquete,seco,piquete,14.140625,9,8
secomaternidade,seco,maternidade,1.75,9,4
secolimpo,seco,limpo,7.0,27,22
secoinstalação,seco,instalação,26.11124461889267,37,28
secoprincipal,seco,principal,5.055908203125,17,16
secoperder,seco,perder,22.8681640625,25,16
secobom,seco,bom,5.985736858607134,73,62
secocorporal,seco,corporal,2.2187767028808594,36,24
secomagro,seco,magro,13.0,5,4
secoterço,seco,terço,27.5,7,6
secosuplementar,seco,suplementar,17.0,5,4
secobalança,seco,balança,19.0,5,4
gordorisco,gordo,risco,1.0,3,2
gordopasto,gordo,pasto,4.0,3,2
gordopiquete,gordo,piquete,5.0,3,2
gordomaternidade,gordo,maternidade,6.0,3,2
gordolimpo,gordo,limpo,6.0,3,2
gordoinstalação,gordo,instalação,5.0,3,2
gordoprincipal,gordo,principal,4.0,3,2
gordoperder,gordo,perder,1.0,5,4
gordobom,gordo,bom,2.25,11,8
gordocorporal,gordo,corporal,3.53125,16,10
gordomagro,gordo,magro,1.5,13,8
gordoterço,gordo,terço,7.0,5,4
gordosuplementar,gordo,suplementar,10.0,5,4
gordobalança,gordo,balança,12.0,5,4
riscopasto,risco,pasto,6.75,4,4
riscopiquete,risco,piquete,4.0,2,2
riscomaternidade,risco,maternidade,5.0,2,2
riscolimpo,risco,limpo,7.0,2,2
riscoinstalação,risco,instalação,8.0,2,2
riscoprincipal,risco,principal,17.625,6,6
riscoperder,risco,perder,11.0,4,4
riscobom,risco,bom,6.843925476074219,24,20
riscocorporal,risco,corporal,15.5,5,4
riscomagro,risco,magro,19.0,2,2
riscoterço,risco,terço,20.0,2,2
riscosuplementar,risco,suplementar,23.0,2,2
riscobalança,risco,balança,25.0,2,2
pastopiquete,pasto,piquete,22.06646728515625,18,18
pastomaternidade,pasto,maternidade,2.0,2,2
pastolimpo,pasto,limpo,6.25,4,4
pastoinstalação,pasto,instalação,3.67578125,10,10
pastoprincipal,pasto,principal,6.50390625,10,10
pastoperder,pasto,perder,3.5,4,4
pastobom,pasto,bom,19.811309336516203,56,52
pastocorporal,pasto,corporal,14.0,3,2
pastomagro,pasto,magro,6.25,4,4
pastoterço,pasto,terço,17.0,2,2
pastosuplementar,pasto,suplementar,3.1015625,10,10
pastobalança,pasto,balança,22.0,2,2
piquetematernidade,piquete,maternidade,1.0,8,4
piquetelimpo,piquete,limpo,3.0,2,2
piqueteinstalação,piquete,instalação,4.0,2,2
piqueteprincipal,piquete,principal,9.875,6,6
piqueteperder,piquete,perder,10.0,2,2
piquetebom,piquete,bom,6.129595771897584,40,34
piquetecorporal,piquete,corporal,22.75,5,4
piquetemagro,piquete,magro,15.0,2,2
piqueteterço,piquete,terço,16.0,2,2
piquetesuplementar,piquete,suplementar,10.0,6,6
piquetebalança,piquete,balança,21.0,2,2
maternidadelimpo,maternidade,limpo,2.0,2,2
maternidadeinstalação,maternidade,instalação,3.0,2,2
maternidadeprincipal,maternidade,principal,4.0,2,2
maternidadeperder,maternidade,perder,9.0,2,2
maternidadebom,maternidade,bom,11.0,2,2
maternidadecorporal,maternidade,corporal,12.0,3,2
maternidademagro,maternidade,magro,14.0,2,2
maternidadeterço,maternidade,terço,15.0,2,2
maternidadesuplementar,maternidade,suplementar,18.0,2,2
maternidadebalança,maternidade,balança,20.0,2,2
limpoinstalação,limpo,instalação,2.1865234375,12,12
limpoprincipal,limpo,principal,11.75,4,4
limpoperder,limpo,perder,14.5,6,6
limpobom,limpo,bom,5.953125,12,8
limpocorporal,limpo,corporal,7.1875,7,6
limpomagro,limpo,magro,12.0,2,2
limpoterço,limpo,terço,13.0,2,2
limposuplementar,limpo,suplementar,16.0,2,2
limpobalança,limpo,balança,18.0,2,2
instalaçãoprincipal,instalação,principal,11.9932861328125,20,18
instalaçãoperder,instalação,perder,44.25,4,4
instalaçãobom,instalação,bom,4.496068000793457,32,22
instalaçãocorporal,instalação,corporal,7.875,7,6
instalaçãomagro,instalação,magro,11.0,2,2
instalaçãoterço,instalação,terço,12.0,2,2
instalaçãosuplementar,instalação,suplementar,15.0,2,2
instalaçãobalança,instalação,balança,17.0,2,2
principalperder,principal,perder,15.171875,8,8
principalbom,principal,bom,5.311670547863571,94,64
principalcorporal,principal,corporal,5.1875,7,6
principalmagro,principal,magro,10.0,2,2
principalterço,principal,terço,11.0,2,2
principalsuplementar,principal,suplementar,3.5,6,6
principalbalança,principal,balança,16.0,2,2
perderbom,perder,bom,12.7501220703125,16,16
perdercorporal,perder,corporal,1.740234375,21,12
perdermagro,perder,magro,4.25,4,4
perderterço,perder,terço,15.84375,8,8
perdersuplementar,perder,suplementar,7.5,4,4
perderbalança,perder,balança,11.0,2,2
bomcorporal,bom,corporal,14.50045783794394,51,42
bommagro,bom,magro,1.03125,14,8
bomterço,bom,terço,8.5,4,4
bomsuplementar,bom,suplementar,3.00390625,12,12
bombalança,bom,balança,9.0,2,2
corporalmagro,corporal,magro,2.421875,17,8
corporalterço,corporal,terço,2.0009765625,13,12
corporalsuplementar,corporal,suplementar,3.0,3,2
corporalbalança,corporal,balança,1.0,3,2
magroterço,magro,terço,1.0,2,2
magrosuplementar,magro,suplementar,4.0,2,2
magrobalança,magro,balança,6.0,2,2
terçosuplementar,terço,suplementar,3.0,2,2
terçobalança,terço,balança,5.0,2,2
suplementarbalança,suplementar,balança,2.0,2,2
bezerromembrana,bezerro,membrana,1.0,8,2
bezerrofetal,bezerro,fetal,2.0,8,2
bezerromuco,bezerro,muco,3.0,8,2
bezerronariz,bezerro,nariz,3.0,8,2
bezerroboca,bezerro,boca,2.0,9,2
bezerrolamber,bezerro,lamber,1.0,8,2
bezerrosecar,bezerro,secar,4.5625,14,8
bezerroestimular,bezerro,estimular,44.99169921875,22,16
bezerrocirculação,bezerro,circulação,2.0,10,4
bezerrorespiração,bezerro,respiração,8.5,12,6
bezerrocobrir,bezerro,cobrir,15.8916015625,22,16
bezerrolimpar,bezerro,limpar,2.0,12,6
bezerropano,bezerro,pano,1.0,12,6
bezerromamar,bezerro,mamar,1.0077362060546875,56,44
bezerroordenha,bezerro,ordenha,8.503677577711642,86,52
bezerroimunoglobulina,bezerro,imunoglobulina,3.59375,28,16
bezerrointestino,bezerro,intestino,1.0,22,10
bezerroeficiente,bezerro,eficiente,1.0,16,10
bezerrocair,bezerro,cair,1.0,16,10
bezerrocortar,bezerro,cortar,3.0,20,14
bezerrodedo,bezerro,dedo,4.0,18,12
bezerrocordão,bezerro,cordão,5.0,29,12
bezerroumbilical,bezerro,umbilical,5.0,29,12
bezerrohemorragia,bezerro,hemorragia,7.0,18,12
bezerrovidro,bezerro,vidro,4.0,18,12
bezerrotintura,bezerro,tintura,2.0,18,12
bezerrotratamento,bezerro,tratamento,9.109375,34,26
bezerrobrinco,bezerro,brinco,1.0,20,14
bezerrotatuagem,bezerro,tatuagem,2.0,20,14
bezerrodescornar,bezerro,descornar,4.0,20,14
bezerromarcação,bezerro,marcação,5.0,20,14
bezerroteto,bezerro,teto,3.76959228515625,40,28
bezerroanimais,bezerro,animais,8.576528164558155,70,60
membranafetal,membrana,fetal,1.0,2,2
membranamuco,membrana,muco,2.0,2,2
membrananariz,membrana,nariz,3.0,2,2
membranaboca,membrana,boca,4.0,3,2
membranalamber,membrana,lamber,5.0,2,2
membranasecar,membrana,secar,7.0,2,2
membranaestimular,membrana,estimular,8.0,2,2
membranacirculação,membrana,circulação,9.0,2,2
membranarespiração,membrana,respiração,10.0,2,2
membranacobrir,membrana,cobrir,12.0,2,2
membranalimpar,membrana,limpar,13.0,2,2
membranapano,membrana,pano,14.0,2,2
membranamamar,membrana,mamar,16.0,2,2
membranaordenha,membrana,ordenha,17.0,2,2
membranaparto,membrana,parto,18.0,3,2
membranaimunoglobulina,membrana,imunoglobulina,19.0,2,2
membranaintestino,membrana,intestino,20.0,2,2
membranaeficiente,membrana,eficiente,22.0,2,2
membranacair,membrana,cair,23.0,2,2
membranabom,membrana,bom,25.0,2,2
membranacortar,membrana,cortar,27.0,2,2
membranadedo,membrana,dedo,28.0,2,2
membranacordão,membrana,cordão,29.0,3,2
membranaumbilical,membrana,umbilical,30.0,3,2
membranahemorragia,membrana,hemorragia,31.0,2,2
membranavidro,membrana,vidro,34.0,2,2
membranatintura,membrana,tintura,36.0,2,2
membranatratamento,membrana,tratamento,37.0,2,2
membranabrinco,membrana,brinco,39.0,2,2
membranatatuagem,membrana,tatuagem,40.0,2,2
membranacuidado,membrana,cuidado,41.0,2,2
membranadescornar,membrana,descornar,42.0,2,2
membranamarcação,membrana,marcação,43.0,2,2
membranateto,membrana,teto,44.0,2,2
membranaanimais,membrana,animais,45.0,2,2
fetalmuco,fetal,muco,1.0,2,2
fetalnariz,fetal,nariz,2.0,2,2
fetalboca,fetal,boca,3.0,3,2
fetallamber,fetal,lamber,4.0,2,2
fetalsecar,fetal,secar,6.0,2,2
fetalestimular,fetal,estimular,7.0,2,2
fetalcirculação,fetal,circulação,8.0,2,2
fetalrespiração,fetal,respiração,9.0,2,2
fetalcobrir,fetal,cobrir,11.0,2,2
fetallimpar,fetal,limpar,12.0,2,2
fetalpano,fetal,pano,13.0,2,2
fetalmamar,fetal,mamar,15.0,2,2
fetalordenha,fetal,ordenha,16.0,2,2
fetalparto,fetal,parto,17.0,3,2
fetalimunoglobulina,fetal,imunoglobulina,18.0,2,2
fetalintestino,fetal,intestino,19.0,2,2
fetaleficiente,fetal,eficiente,21.0,2,2
fetalcair,fetal,cair,22.0,2,2
fetalbom,fetal,bom,24.0,2,2
fetalcortar,fetal,cortar,26.0,2,2
fetaldedo,fetal,dedo,27.0,2,2
fetalcordão,fetal,cordão,28.0,3,2
fetalumbilical,fetal,umbilical,29.0,3,2
fetalhemorragia,fetal,hemorragia,30.0,2,2
fetalvidro,fetal,vidro,33.0,2,2
fetaltintura,fetal,tintura,35.0,2,2
fetaltratamento,fetal,tratamento,36.0,2,2
fetalbrinco,fetal,brinco,38.0,2,2
fetaltatuagem,fetal,tatuagem,39.0,2,2
fetalcuidado,fetal,cuidado,40.0,2,2
fetaldescornar,fetal,descornar,41.0,2,2
fetalmarcação,fetal,marcação,42.0,2,2
fetalteto,fetal,teto,43.0,2,2
fetalanimais,fetal,animais,44.0,2,2
muconariz,muco,nariz,1.0,2,2
mucoboca,muco,boca,2.0,3,2
mucolamber,muco,lamber,3.0,2,2
mucosecar,muco,secar,6.5,4,4
mucoestimular,muco,estimular,6.0,2,2
mucocirculação,muco,circulação,7.0,2,2
mucorespiração,muco,respiração,8.0,2,2
mucocobrir,muco,cobrir,10.0,2,2
mucolimpar,muco,limpar,11.0,2,2
mucopano,muco,pano,12.0,2,2
mucomamar,muco,mamar,14.0,2,2
mucoordenha,muco,ordenha,15.0,2,2
mucoparto,muco,parto,7.75,5,4
mucoimunoglobulina,muco,imunoglobulina,17.0,2,2
mucointestino,muco,intestino,18.0,2,2
mucoeficiente,muco,eficiente,20.0,2,2
mucocair,muco,cair,21.0,2,2
mucobom,muco,bom,13.25,6,6
mucocortar,muco,cortar,25.0,2,2
mucodedo,muco,dedo,26.0,2,2
mucocordão,muco,cordão,27.0,3,2
mucoumbilical,muco,umbilical,28.0,3,2
mucohemorragia,muco,hemorragia,29.0,2,2
mucovidro,muco,vidro,32.0,2,2
mucotintura,muco,tintura,34.0,2,2
mucotratamento,muco,tratamento,35.0,2,2
mucobrinco,muco,brinco,37.0,2,2
mucotatuagem,muco,tatuagem,38.0,2,2
mucocuidado,muco,cuidado,39.0,2,2
mucodescornar,muco,descornar,40.0,2,2
mucomarcação,muco,marcação,41.0,2,2
mucoteto,muco,teto,42.0,2,2
mucoanimais,muco,animais,43.0,2,2
narizboca,nariz,boca,1.0,3,2
narizlamber,nariz,lamber,2.0,2,2
narizsecar,nariz,secar,4.0,2,2
narizestimular,nariz,estimular,5.0,2,2
narizcirculação,nariz,circulação,6.0,2,2
narizrespiração,nariz,respiração,7.0,2,2
narizcobrir,nariz,cobrir,9.0,2,2
narizlimpar,nariz,limpar,10.0,2,2
narizpano,nariz,pano,11.0,2,2
narizmamar,nariz,mamar,13.0,2,2
narizordenha,nariz,ordenha,14.0,2,2
narizparto,nariz,parto,15.0,3,2
narizimunoglobulina,nariz,imunoglobulina,16.0,2,2
narizintestino,nariz,intestino,17.0,2,2
narizeficiente,nariz,eficiente,19.0,2,2
narizcair,nariz,cair,20.0,2,2
narizbom,nariz,bom,22.0,2,2
narizcortar,nariz,cortar,24.0,2,2
narizdedo,nariz,dedo,25.0,2,2
narizcordão,nariz,cordão,26.0,3,2
narizumbilical,nariz,umbilical,27.0,3,2
narizhemorragia,nariz,hemorragia,28.0,2,2
narizvidro,nariz,vidro,31.0,2,2
nariztintura,nariz,tintura,33.0,2,2
nariztratamento,nariz,tratamento,34.0,2,2
narizbrinco,nariz,brinco,36.0,2,2
nariztatuagem,nariz,tatuagem,37.0,2,2
narizcuidado,nariz,cuidado,38.0,2,2
narizdescornar,nariz,descornar,39.0,2,2
narizmarcação,nariz,marcação,40.0,2,2
narizteto,nariz,teto,41.0,2,2
narizanimais,nariz,animais,42.0,2,2
bocalamber,boca,lamber,1.0,3,2
bocasecar,boca,secar,3.0,3,2
bocaestimular,boca,estimular,4.0,3,2
bocacirculação,boca,circulação,5.0,3,2
bocarespiração,boca,respiração,6.0,3,2
bocacobrir,boca,cobrir,8.0,3,2
bocalimpar,boca,limpar,9.0,3,2
bocapano,boca,pano,10.0,3,2
bocamamar,boca,mamar,12.0,3,2
bocaordenha,boca,ordenha,13.0,3,2
bocaparto,boca,parto,9.0,4,2
bocaimunoglobulina,boca,imunoglobulina,15.0,3,2
bocaintestino,boca,intestino,15.0,3,2
bocaeficiente,boca,eficiente,13.0,3,2
bocacair,boca,cair,12.0,3,2
bocabom,boca,bom,8.5,7,4
bocacortar,boca,cortar,8.0,3,2
bocadedo,boca,dedo,3.25,5,4
bocacordão,boca,cordão,3.0,4,2
bocaumbilical,boca,umbilical,2.0,4,2
bocahemorragia,boca,hemorragia,4.0,3,2
bocavidro,boca,vidro,1.0,3,2
bocatintura,boca,tintura,1.0,5,4
bocatratamento,boca,tratamento,2.0,5,4
bocabrinco,boca,brinco,4.0,5,4
bocatatuagem,boca,tatuagem,5.0,5,4
bocacuidado,boca,cuidado,3.0,9,8
bocadescornar,boca,descornar,7.0,5,4
bocamarcação,boca,marcação,8.0,5,4
bocateto,boca,teto,9.0,5,4
bocaanimais,boca,animais,10.0,5,4
lambersecar,lamber,secar,2.0,2,2
lamberestimular,lamber,estimular,3.0,2,2
lambercirculação,lamber,circulação,4.0,2,2
lamberrespiração,lamber,respiração,5.0,2,2
lambercobrir,lamber,cobrir,7.0,2,2
lamberlimpar,lamber,limpar,8.0,2,2
lamberpano,lamber,pano,9.0,2,2
lambermamar,lamber,mamar,11.0,2,2
lamberordenha,lamber,ordenha,12.0,2,2
lamberparto,lamber,parto,13.0,3,2
lamberimunoglobulina,lamber,imunoglobulina,14.0,2,2
lamberintestino,lamber,intestino,15.0,2,2
lambereficiente,lamber,eficiente,17.0,2,2
lambercair,lamber,cair,18.0,2,2
lamberbom,lamber,bom,20.0,2,2
lambercortar,lamber,cortar,22.0,2,2
lamberdedo,lamber,dedo,23.0,2,2
lambercordão,lamber,cordão,24.0,3,2
lamberumbilical,lamber,umbilical,25.0,3,2
lamberhemorragia,lamber,hemorragia,26.0,2,2
lambervidro,lamber,vidro,29.0,2,2
lambertintura,lamber,tintura,31.0,2,2
lambertratamento,lamber,tratamento,32.0,2,2
lamberbrinco,lamber,brinco,34.0,2,2
lambertatuagem,lamber,tatuagem,35.0,2,2
lambercuidado,lamber,cuidado,36.0,2,2
lamberdescornar,lamber,descornar,37.0,2,2
lambermarcação,lamber,marcação,38.0,2,2
lamberteto,lamber,teto,39.0,2,2
lamberanimais,lamber,animais,40.0,2,2
secarestimular,secar,estimular,1.0,2,2
secarcirculação,secar,circulação,2.0,2,2
secarrespiração,secar,respiração,6.75,4,4
secarcobrir,secar,cobrir,5.0,2,2
secarlimpar,secar,limpar,6.0,2,2
secarpano,secar,pano,7.0,2,2
secarmamar,secar,mamar,5.25,4,4
secarordenha,secar,ordenha,2.01202392578125,16,16
secarparto,secar,parto,1.064697265625,15,14
secarimunoglobulina,secar,imunoglobulina,12.0,2,2
secarintestino,secar,intestino,13.0,2,2
secareficiente,secar,eficiente,20.0625,8,6
secarcair,secar,cair,16.0,2,2
secarbom,secar,bom,29.16064453125,14,14
secarcortar,secar,cortar,20.0,2,2
secardedo,secar,dedo,21.0,2,2
secarcordão,secar,cordão,22.0,3,2
secarumbilical,secar,umbilical,23.0,3,2
secarhemorragia,secar,hemorragia,24.0,2,2
secarvidro,secar,vidro,27.0,2,2
secartintura,secar,tintura,29.0,2,2
secartratamento,secar,tratamento,18.140625,8,8
secarbrinco,secar,brinco,32.0,2,2
secartatuagem,secar,tatuagem,33.0,2,2
secarcuidado,secar,cuidado,3.71875,8,8
secardescornar,secar,descornar,35.0,2,2
secarmarcação,secar,marcação,36.0,2,2
secarteto,secar,teto,4.75201416015625,16,16
secaranimais,secar,animais,17.75,4,4
estimularcirculação,estimular,circulação,1.0,2,2
estimularrespiração,estimular,respiração,2.0,2,2
estimularcobrir,estimular,cobrir,4.0,2,2
estimularlimpar,estimular,limpar,5.0,2,2
estimularpano,estimular,pano,6.0,2,2
estimularmamar,estimular,mamar,5.5625,6,6
estimularordenha,estimular,ordenha,17.859375,8,8
